# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:45:00 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,2027,4:41.851.672,50.812 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,2028,4:41.851.672,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,2029,4:41.851.675,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,K...(Q.665455...........!..............fTU.......…
1,,2030,4:41.851.721,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,2031,4:41.852.668,117.019.083 ms,,,,,[118 SOF],,[Frames: 431 - 548] ,
0,,2032,4:41.814.667,155.072.333 ms,64 B,,05,01,IN txn   [155 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,2033,4:41.814.667,154.026.125 ms,,,05,01,   [155 IN-NAK],,,
1,,2034,4:41.969.688,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2035,4:41.969.691,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,.ABC"Q.665455...........!........................…
1,,2036,4:41.969.737,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2037,4:41.970.685,50.009.812 ms,,,,,[51 SOF],,[Frames: 549 - 599] ,
0,,2038,4:42.020.695,50.708 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 A6 A7 66 54 55 80 01 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU........…
1,,2039,4:42.020.695,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,2040,4:42.020.699,45.500 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 A6 A7 66 54 55 80 01 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F4 EE,,....<Q.665455...........!........G.....fTU.......…
1,,2041,4:42.020.745,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,2042,4:42.021.692,2.812 us,,,,,[1 SOF],,[Frame: 600] ,
0,,2043,4:42.021.695,50.750 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,...........................................7.…
1,,2044,4:42.021.695,2.812 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,2045,4:42.021.699,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 88 35,,K...,...........................................7…
1,,2046,4:42.021.745,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,2047,4:41.970.688,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,2048,4:42.022.692,1.999.281.291 s,,,,,[2000 SOF],,[Frames: 601 - 552] [Periodic Timeout],
0,,2049,4:43.970.967,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,2050,4:44.022.971,1.999.281.354 s,,,,,[2000 SOF],,[Frames: 553 - 504] [Periodic Timeout],
0,,2051,4:46.023.249,1.798.253.375 s,,,,,[1799 SOF],,[Frames: 505 - 255] ,
0,,2052,4:45.971.246,1.850.308.541 s,64 B,,05,01,IN txn   [1850 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 2E 5C 14 24 32 04 3C 0E 14 5C 18 14 30 A4 14 20 CC 14 18 D6 14 01 27 27 00 59 2C 54,,ABC<Q.665455...........!.............\.$2.<..\..0…
1,,2053,4:45.971.246,1.849.262.333 s,,,05,01,   [1850 IN-NAK],,,
1,,2054,4:47.821.503,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2055,4:47.821.506,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 2E 5C 14 24 32 04 3C 0E 14 5C 18 14 30 A4 14 20 CC 14 18 D6 14 01 27 27 00 59 2C 54 C0 9E,,KABC<Q.665455...........!.............\.$2.<..\..…
1,,2056,4:47.821.553,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2057,4:47.822.500,3.003.250 ms,,,,,[4 SOF],,[Frames: 256 - 259] ,
0,,2058,4:47.825.504,50.916 us,64 B,,05,01,IN txn,41 42 43 3C 16 0D 07 00 00 05 F4 56 0D 6D 56 0D 05 00 A4 73 F0 07 00 00 05 F4 03 48 37 02 AC 2D 00 B0 02 AC 2D 02 14 4E 00 98 16 00 00 00 07 03 02 02 00 0C 00 E8 00 00 00 1E 00 65 23 0D 17 0D,,ABC<.......V.mV....s.......H7..-....-..N.........…
1,,2059,4:47.825.504,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2060,4:47.825.507,45.583 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 16 0D 07 00 00 05 F4 56 0D 6D 56 0D 05 00 A4 73 F0 07 00 00 05 F4 03 48 37 02 AC 2D 00 B0 02 AC 2D 02 14 4E 00 98 16 00 00 00 07 03 02 02 00 0C 00 E8 00 00 00 1E 00 65 23 0D 17 0D 80 41,,.ABC<.......V.mV....s.......H7..-....-..N........…
1,,2061,4:47.825.553,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2062,4:47.826.501,22.005.916 ms,,,,,[23 SOF],,[Frames: 260 - 282] ,
0,,2063,4:47.829.504,19.053.416 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 1F 00 63 03 0E 17 0D 0A A3 78 1E 2E 17 0D 5B A3 7B 1E 0E 17 0D 00 50 0D 2D 6A 08 00 00 00 00 00 08 7D 01 08 08 00 7B 1E 4E 17 0D 5B 00 65 32 0E 17 0D 39 50 0D 2D 6A 00 2B 00 00 00,,ABC<..c......x....[.{.....P.-j.......}....{.N..[.…
1,,2064,4:47.829.504,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,2065,4:47.848.507,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2066,4:47.848.510,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 1F 00 63 03 0E 17 0D 0A A3 78 1E 2E 17 0D 5B A3 7B 1E 0E 17 0D 00 50 0D 2D 6A 08 00 00 00 00 00 08 7D 01 08 08 00 7B 1E 4E 17 0D 5B 00 65 32 0E 17 0D 39 50 0D 2D 6A 00 2B 00 00 00 75 AB,,KABC<..c......x....[.{.....P.-j.......}....{.N..[…
1,,2067,4:47.848.556,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2068,4:47.849.504,19.005.479 ms,,,,,[20 SOF],,[Frames: 283 - 302] ,
0,,2069,4:47.852.508,16.052.958 ms,64 B,,05,01,IN txn   [16 POLL],41 42 43 3C 00 2B 7D 5C 05 20 1A 04 01 2B 2B 00 65 32 4E 17 0D 0A C2 60 36 30 17 0D 0A 88 50 32 35 17 0D 5B 88 68 32 15 17 0D 38 50 0D 2D 6A 02 2B 00 00 00 00 2D 7D 5C 08 AC AA 14 20 BE 14 01,,ABC<.+}\. ...++.e2N....`60....P25..[.h2...8P.-j.+…
1,,2070,4:47.852.508,15.006.708 ms,,,05,01,   [16 IN-NAK],,,
1,,2071,4:47.868.510,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2072,4:47.868.513,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 00 2B 7D 5C 05 20 1A 04 01 2B 2B 00 65 32 4E 17 0D 0A C2 60 36 30 17 0D 0A 88 50 32 35 17 0D 5B 88 68 32 15 17 0D 38 50 0D 2D 6A 02 2B 00 00 00 00 2D 7D 5C 08 AC AA 14 20 BE 14 01 0B 85,,.ABC<.+}\. ...++.e2N....`60....P25..[.h2...8P.-j.…
1,,2073,4:47.868.559,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2074,4:47.869.507,19.005.437 ms,,,,,[20 SOF],,[Frames: 303 - 322] ,
0,,2075,4:47.869.510,19.053.541 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 2D 2D 00 68 32 55 17 0D 07 00 00 04 F0 57 0D 6D 57 0D 05 00 A4 88 C2 03 00 00 04 F0 03 70 46 01 80 1E 00 71 01 80 1E 01 58 5A 00 28 0A 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00,,ABC1--.h2U.......W.mW............pF....q....XZ.(.…
1,,2076,4:47.869.510,18.007.166 ms,,,05,01,   [19 IN-NAK],,,
1,,2077,4:47.888.513,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2078,4:47.888.516,45.604 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 2D 2D 00 68 32 55 17 0D 07 00 00 04 F0 57 0D 6D 57 0D 05 00 A4 88 C2 03 00 00 04 F0 03 70 46 01 80 1E 00 71 01 80 1E 01 58 5A 00 28 0A 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 84 A2,,KABC1--.h2U.......W.mW............pF....q....XZ.(…
1,,2079,4:47.888.562,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2080,4:47.889.509,481.069.833 ms,,,,,[482 SOF],,[Frames: 323 - 804] ,
0,,2081,4:47.890.513,480.117.604 ms,64 B,,05,01,IN txn   [480 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 64 01 01 01 00 0C 00 E8 00 00 00 1E 00 51 08 07 18 0D 1F 00 65 1A 07 18 0D 0A 74 5B,,ABC<Q.665455...........!............d............…
1,,2082,4:47.890.513,479.071.375 ms,,,05,01,   [480 IN-NAK],,,
1,,2083,4:48.370.580,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2084,4:48.370.583,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 64 01 01 01 00 0C 00 E8 00 00 00 1E 00 51 08 07 18 0D 1F 00 65 1A 07 18 0D 0A 74 5B F5 A1,,.ABC<Q.665455...........!............d...........…
1,,2085,4:48.370.629,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2086,4:48.371.576,2.833 us,,,,,[1 SOF],,[Frame: 805] ,
0,,2087,4:48.371.580,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 22 2A 18 0D 5B 74 45 23 0A 18 0D 1E 50 0D 2D 6A 00 17 00 00 00 00 17 7D 01 17 17 00 45 23 4A 18 0D 0A A3 7A 0F 2B 18 0D 0A 77 7A 13 32 18 0D 64 00 54 15 12 18 0D 17 00 59 15 12 18,,ABC<"*..[tE#....P.-j.......}....E#J....z.+...wz.2…
1,,2088,4:48.371.580,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2089,4:48.371.583,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 22 2A 18 0D 5B 74 45 23 0A 18 0D 1E 50 0D 2D 6A 00 17 00 00 00 00 17 7D 01 17 17 00 45 23 4A 18 0D 0A A3 7A 0F 2B 18 0D 0A 77 7A 13 32 18 0D 64 00 54 15 12 18 0D 17 00 59 15 12 18 AC 24,,KABC<"*..[tE#....P.-j.......}....E#J....z.+...wz.…
1,,2090,4:48.371.629,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2091,4:48.372.577,15.004.916 ms,,,,,[16 SOF],,[Frames: 806 - 821] ,
0,,2092,4:48.372.580,15.052.854 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 0D 18 00 40 15 0F 18 0D 0A 77 5F 15 2F 18 0D 5B 77 71 15 0F 18 0D 24 50 0D 2D 6A 00 1B 00 00 00 00 1B 7D 5C 05 5C D3 14 01 1B 1B 00 71 15 4F 18 0D 1E 00 56 13 10 18 0D 1F 00 6D 38,,ABC<...@.....w_./..[wq....$P.-j.......}\.\......q…
1,,2093,4:48.372.580,14.006.604 ms,,,05,01,   [15 IN-NAK],,,
1,,2094,4:48.387.582,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2095,4:48.387.585,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 18 00 40 15 0F 18 0D 0A 77 5F 15 2F 18 0D 5B 77 71 15 0F 18 0D 24 50 0D 2D 6A 00 1B 00 00 00 00 1B 7D 5C 05 5C D3 14 01 1B 1B 00 71 15 4F 18 0D 1E 00 56 13 10 18 0D 1F 00 6D 38 DC B4,,.ABC<...@.....w_./..[wq....$P.-j.......}\.\......…
1,,2096,4:48.387.631,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2097,4:48.388.579,19.005.458 ms,,,,,[20 SOF],,[Frames: 822 - 841] ,
0,,2098,4:48.388.582,19.053.375 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 11 18 0D 0A 45 75 38 31 18 0D 0A 7A 47 32 33 18 0D 0A 78 5D 11 34 18 0D 5B 78 4B 12 14 18 0D 1F 50 0D 2D 6A 00 17 00 00 00 00 17 7D 5C 05 6C 30 14 01 17 17 00 4B 12 54 18 0D 0A 85,,ABC<....Eu81...zG23...x].4..[xK.....P.-j.......}\…
1,,2099,4:48.388.582,18.007.166 ms,,,05,01,   [19 IN-NAK],,,
1,,2100,4:48.407.585,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2101,4:48.407.588,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 11 18 0D 0A 45 75 38 31 18 0D 0A 7A 47 32 33 18 0D 0A 78 5D 11 34 18 0D 5B 78 4B 12 14 18 0D 1F 50 0D 2D 6A 00 17 00 00 00 00 17 7D 5C 05 6C 30 14 01 17 17 00 4B 12 54 18 0D 0A 85 D4 38,,KABC<....Eu81...zG23...x].4..[xK.....P.-j.......}…
1,,2102,4:48.407.634,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2103,4:48.408.582,19.005.500 ms,,,,,[20 SOF],,[Frames: 842 - 861] ,
0,,2104,4:48.408.585,19.053.416 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 53 01 35 18 0D 07 00 00 04 D2 58 0D 6D 58 0D 05 00 78 45 A3 08 00 00 04 D2 03 AE 4C 01 24 18 00 61 01 24 18 01 24 64 00 00 00 00 00 00 03 03 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC1S.5.......X.mX...xE........L.$..a.$..$d......…
1,,2105,4:48.408.585,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,2106,4:48.427.588,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2107,4:48.427.591,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 53 01 35 18 0D 07 00 00 04 D2 58 0D 6D 58 0D 05 00 78 45 A3 08 00 00 04 D2 03 AE 4C 01 24 18 00 61 01 24 18 01 24 64 00 00 00 00 00 00 03 03 00 00 00 00 00 00 00 00 00 00 00 00 00 E0 95,,.ABC1S.5.......X.mX...xE........L.$..a.$..$d.....…
1,,2108,4:48.427.637,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2109,4:48.428.584,491.071.270 ms,,,,,[492 SOF],,[Frames: 862 - 1353] ,
0,,2110,4:48.428.588,491.119.187 ms,64 B,,05,01,IN txn   [491 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 60 00 0C 00 E8 00 00 00 1E 00 72 2D 06 19 0D 1F 00 5D 3A 06 19 0D 0A 8C 6E 08 27 19,,ABC<Q.665455...........!............`.........r-.…
1,,2111,4:48.428.588,490.072.916 ms,,,05,01,   [491 IN-NAK],,,
1,,2112,4:48.919.656,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2113,4:48.919.659,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 60 00 0C 00 E8 00 00 00 1E 00 72 2D 06 19 0D 1F 00 5D 3A 06 19 0D 0A 8C 6E 08 27 19 D0 49,,KABC<Q.665455...........!............`.........r-…
1,,2114,4:48.919.705,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2115,4:48.920.653,2.812 us,,,,,[1 SOF],,[Frame: 1354] ,
0,,2116,4:48.920.656,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 0D 5B 8C 71 08 07 19 0D 00 50 0D 2D 6A 03 00 00 00 00 00 03 7D 01 03 03 00 71 08 47 19 0D 0A 90 78 38 28 19 0D 0A 8C 7B 01 29 19 0D 5B 8C 47 03 09 19 0D 45 50 0D 2D 6A 03 35 00 00,,ABC<.[.q.....P.-j.......}....q.G....x8(....{.)..[…
1,,2117,4:48.920.656,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2118,4:48.920.660,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0D 5B 8C 71 08 07 19 0D 00 50 0D 2D 6A 03 00 00 00 00 00 03 7D 01 03 03 00 71 08 47 19 0D 0A 90 78 38 28 19 0D 0A 8C 7B 01 29 19 0D 5B 8C 47 03 09 19 0D 45 50 0D 2D 6A 03 35 00 00 40 27,,.ABC<.[.q.....P.-j.......}....q.G....x8(....{.)..…
1,,2119,4:48.920.706,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2120,4:48.921.653,16.005.062 ms,,,,,[17 SOF],,[Frames: 1355 - 1371] ,
0,,2121,4:48.921.656,16.052.979 ms,64 B,,05,01,IN txn   [16 POLL],41 42 43 3C 02 00 36 7D 5C 05 0C 77 04 34 C8 74 03 09 19 0D 01 36 36 00 47 03 49 19 0D 0A 3B 55 18 2C 19 0D 0A 53 76 03 2E 19 0D 5B 53 50 04 0E 19 0D 27 50 0D 2D 6A FB 1E F0 00 00 00 19 7D 5C,,ABC<..6}\..w.4.t.....66.G.I...;U.,...Sv....[SP...…
1,,2122,4:48.921.656,15.006.729 ms,,,05,01,   [16 IN-NAK],,,
1,,2123,4:48.937.659,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2124,4:48.937.662,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 02 00 36 7D 5C 05 0C 77 04 34 C8 74 03 09 19 0D 01 36 36 00 47 03 49 19 0D 0A 3B 55 18 2C 19 0D 0A 53 76 03 2E 19 0D 5B 53 50 04 0E 19 0D 27 50 0D 2D 6A FB 1E F0 00 00 00 19 7D 5C AA 74,,KABC<..6}\..w.4.t.....66.G.I...;U.,...Sv....[SP..…
1,,2125,4:48.937.708,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2126,4:48.938.655,19.005.479 ms,,,,,[20 SOF],,[Frames: 1372 - 1391] ,
0,,2127,4:48.938.659,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0B A6 2C 14 32 36 14 0C A4 14 34 64 58 04 0E 19 0D 01 19 19 00 50 04 4E 19 0D 5B 00 47 0C 0F 19 0D 0C 50 0D 2D 6A 00 09 00 00 00 00 09 7D 5C 0B 64 44 04 A6 70 14 32 7A 14 01 09 09,,ABC<..,.26....4dX........P.N..[.G.....P.-j.......…
1,,2128,4:48.938.659,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,2129,4:48.957.661,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2130,4:48.957.665,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 0B A6 2C 14 32 36 14 0C A4 14 34 64 58 04 0E 19 0D 01 19 19 00 50 04 4E 19 0D 5B 00 47 0C 0F 19 0D 0C 50 0D 2D 6A 00 09 00 00 00 00 09 7D 5C 0B 64 44 04 A6 70 14 32 7A 14 01 09 09 31 DE,,.ABC<..,.26....4dX........P.N..[.G.....P.-j......…
1,,2131,4:48.957.711,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2132,4:48.958.658,19.005.479 ms,,,,,[20 SOF],,[Frames: 1392 - 1411] ,
0,,2133,4:48.958.662,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 00 47 0C 4F 19 0D 21 00 51 24 10 19 0D 21 00 52 27 10 19 0D 03 00 00 00 15 49 28 30 19 0D 03 00 05 00 05 62 28 10 19 0D 0A 69 75 10 31 19 0D 0A 81 00 00 00 00 00 00 00 00 00 00 00,,ABC1.G.O..!.Q$...!.R'........I(0.......b(....iu.1…
1,,2134,4:48.958.662,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,2135,4:48.977.664,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2136,4:48.977.667,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 00 47 0C 4F 19 0D 21 00 51 24 10 19 0D 21 00 52 27 10 19 0D 03 00 00 00 15 49 28 30 19 0D 03 00 05 00 05 62 28 10 19 0D 0A 69 75 10 31 19 0D 0A 81 00 00 00 00 00 00 00 00 00 00 00 8A 08,,KABC1.G.O..!.Q$...!.R'........I(0.......b(....iu.…
1,,2137,4:48.977.714,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2138,4:48.978.661,491.071.229 ms,,,,,[492 SOF],,[Frames: 1412 - 1903] ,
0,,2139,4:48.978.664,491.119.166 ms,64 B,,05,01,IN txn   [491 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 2B 71 18 34 19 0D 0A D0 6E 0F 35 19 0D 0A CE 71 0F 35 19 0D 5B CE 60 11 15 19 0D 1C,,ABC<Q.665455...........!............+q.4....n.5..…
1,,2140,4:48.978.664,490.072.937 ms,,,05,01,   [491 IN-NAK],,,
1,,2141,4:49.469.733,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2142,4:49.469.736,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 2B 71 18 34 19 0D 0A D0 6E 0F 35 19 0D 0A CE 71 0F 35 19 0D 5B CE 60 11 15 19 0D 1C 61 20,,.ABC<Q.665455...........!............+q.4....n.5.…
1,,2143,4:49.469.782,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2144,4:49.470.730,2.916 us,,,,,[1 SOF],,[Frame: 1904] ,
0,,2145,4:49.470.733,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 50 0D 2D 6A 12 15 00 00 00 00 27 7D 5C 08 24 75 14 64 B1 14 01 27 27 00 60 11 55 19 0D 0A 31 6B 1F 36 19 0D 0A 60 49 37 36 19 0D 07 00 00 05 82 59 0D 6D 59 0D 05 00 7C 31 D0 0B 00,,ABC<P.-j......'}\.$u.d...''.`.U...1k.6...`I76....…
1,,2146,4:49.470.733,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2147,4:49.470.736,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 50 0D 2D 6A 12 15 00 00 00 00 27 7D 5C 08 24 75 14 64 B1 14 01 27 27 00 60 11 55 19 0D 0A 31 6B 1F 36 19 0D 0A 60 49 37 36 19 0D 07 00 00 05 82 59 0D 6D 59 0D 05 00 7C 31 D0 0B 00 C4 64,,KABC<P.-j......'}\.$u.d...''.`.U...1k.6...`I76...…
1,,2148,4:49.470.782,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2149,4:49.471.730,15.005.020 ms,,,,,[16 SOF],,[Frames: 1905 - 1920] ,
0,,2150,4:49.471.733,15.053.020 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 00 05 82 03 7A 3F 02 08 25 00 94 02 08 25 01 B0 53 00 58 11 00 00 00 05 02 01 02 00 0C 00 E8 00 00 00 0A B4 76 33 25 1A 0D 5B B4 78 33 05 1A 0D 00 50 0D 2D 6A 0C 00 00 00 00 00 0C,,ABC<....z?..%....%..S.X.................v3%..[.x3…
1,,2151,4:49.471.733,14.006.666 ms,,,05,01,   [15 IN-NAK],,,
1,,2152,4:49.486.735,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,2153,4:49.486.738,45.500 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 00 05 82 03 7A 3F 02 08 25 00 94 02 08 25 01 B0 53 00 58 11 00 00 00 05 02 01 02 00 0C 00 E8 00 00 00 0A B4 76 33 25 1A 0D 5B B4 78 33 05 1A 0D 00 50 0D 2D 6A 0C 00 00 00 00 00 0C 70 21,,.ABC<....z?..%....%..S.X.................v3%..[.x…
1,,2154,4:49.486.785,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,2155,4:49.487.732,19.005.479 ms,,,,,[20 SOF],,[Frames: 1921 - 1940] ,
0,,2156,4:49.487.735,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 7D 01 0C 0C 00 78 33 45 1A 0D 0A 82 6C 22 28 1A 0D 0A 96 69 23 28 1A 0D 5B 96 47 24 08 1A 0D 3C 50 0D 2D 6A 05 2E 00 00 03 00 30 7D 5C 05 30 AC 04 01 30 30 00 47 24 48 1A 0D 0A 6A,,ABC<}....x3E....l"(....i#(..[.G$...<P.-j......0}\…
1,,2157,4:49.487.735,18.007.250 ms,,,05,01,   [19 IN-NAK],,,
1,,2158,4:49.506.738,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
